User ID,Latitude,Longitude,Degree,ClusteringCoefficient,Gender,TwitterFriendCount,TwitterFollowerCount
164347,25.794984,-80.275769,0,0.0,female,8463,8902
6055,39.934092,116.447552,0,0.0,male,615,379
31771,35.550594,139.784117,0,0.0,male,542,478
201872,35.879888,139.82759,0,0.0,female,494,590
16435,34.047606,-118.249261,0,0.0,female,343,99
16765,35.776712,139.599907,0,0.0,male,1315,1462
10590,35.680898,139.459617,152,0.0218717323109097,male,385,203
54647,39.242171,-94.454937,0,0.0,male,388,365
172499,2.984827,101.54088,0,0.0,male,145,202
7630,48.895436,2.387788,0,0.0,male,2,136
94758,34.695268,135.525887,0,0.0,female,803,504
199951,37.502703,127.035159,0,0.0,male,241,41
217427,12.928609,77.585958,0,0.0,female,5473,6876
172126,-1.26103,36.802102,0,0.0,male,1062,670
50939,40.13326,-85.660777,0,0.0,female,307,589
197529,40.424474,-3.754578,0,0.0,male,169,626
182571,43.265081,-79.916418,0,0.0,male,125,134
173011,48.249169,7.343373,0,0.0,male,240,363
249982,40.695048,-73.781523,0,0.0,female,154,180
88542,41.409918,2.216708,0,0.0,female,141,127
157977,53.747767,-2.681203,0,0.0,male,211,181
9666,30.534177,-87.882972,0,0.0,female,365,170
140723,32.942564,-97.131135,0,0.0,female,110,111
247947,-20.457574,-54.587588,2,0.0,female,406,943
103159,40.729086,-73.996022,0,0.0,female,223,635
150767,40.729086,-73.996022,0,0.0,female,534,260
150985,40.729086,-73.996022,0,0.0,male,182,161
136015,19.430461,-99.1959,0,0.0,male,90,74
114860,-30.033508,-51.220021,0,0.0,female,69,261
56867,41.478425,-71.314273,0,0.0,male,878,860
46587,27.967455,-82.727523,0,0.0,male,790,921
74321,10.072136,-69.293411,0,0.0,male,331,333
165765,-33.53306,-70.67728,0,0.0,female,1181,730
229739,42.670422,-73.778706,0,0.0,female,42,19
194113,40.941804,-73.743996,0,0.0,male,174,185
135732,41.67538,-83.711385,0,0.0,male,617,67
104151,39.161844,-76.65575,0,0.0,male,1071,1093
233358,40.792128,-96.697565,3,0.0,female,760,639
250362,19.304035,-99.190257,14,0.0769230769230769,male,54,93
10092,19.304035,-99.190257,27,0.1452991452991453,male,1168,108
111620,19.304035,-99.190257,0,0.0,female,125,312
21254,51.055848,3.728294,0,0.0,female,54,10
30453,38.608027,-90.614717,0,0.0,male,105,228
135026,42.350121,-71.04853,0,0.0,male,517,559
117239,49.142614,9.213293,0,0.0,female,306,144
12126,52.190474,0.136605,0,0.0,male,467,411
116332,42.584652,-71.293433,0,0.0,male,1423,6843
256068,34.395267,-119.521712,0,0.0,female,198,78
141747,38.748265,-9.160553,0,0.0,male,3743,3896
72268,38.942051,-77.080322,13,0.0769230769230769,male,2713,3298
174582,36.806639,-76.133323,0,0.0,male,321,165
144492,38.882745,-76.78004,0,0.0,male,502,372
17897,42.861496,-71.355128,0,0.0,female,2391,2187
75877,48.86568,2.328116,0,0.0,male,214,111
153466,29.466625,-98.498762,0,0.0,male,160,165
52105,-23.621524,-46.70022,0,0.0,male,415,425
31411,34.694785,135.190716,0,0.0,male,711,701
68990,-33.911143,151.1941,0,0.0,male,215,100
234410,31.234436,121.486387,0,0.0,female,3111,3278
11532,35.536015,139.675981,46,0.0763285024154589,male,176,204
142385,52.175702,5.428276,37,0.2462462462462462,male,151,196
142385,52.175702,5.428276,37,0.2462462462462462,male,212,214
70379,51.646526,-0.428956,0,0.0,female,94,81
93213,35.778115,139.630458,0,0.0,male,230,93
237856,39.727758,-86.257862,0,0.0,female,502,1249
155003,52.528081,13.321191,0,0.0,male,214,81
18272,41.785849,-87.742224,0,0.0,male,1608,1649
126705,35.655997,139.699654,1,0.0,female,876,727
22258,-34.555326,-58.454328,5,0.1,female,239,327
10656,51.346559,-0.545803,0,0.0,male,1986,1270
76173,37.307363,-120.476825,0,0.0,female,42,68
7254,51.262498,-1.086957,0,0.0,male,35,35
36907,41.64236,-0.905031,0,0.0,male,525,884
160455,37.804162,-122.237027,0,0.0,male,2001,667
222470,52.026975,-2.165546,0,0.0,male,902,827
80763,37.415777,-121.916431,0,0.0,male,616,697
9519,41.391041,2.197609,0,0.0,male,498,604
83054,50.722904,-1.90432,0,0.0,female,86,71
31611,52.324219,9.80371,0,0.0,male,686,884
7196,43.36887,-8.419304,29,0.064039408866995,female,512,468
102131,50.832757,-0.138142,0,0.0,male,6620,6183
42456,38.000086,-1.137815,0,0.0,female,71,10564
88744,37.600279,-122.389619,0,0.0,female,1993,1164
145286,36.06707,-94.171586,0,0.0,male,322,239
18308,47.484903,19.076085,0,0.0,male,1964,1308
29224,28.086293,-80.652695,0,0.0,male,168,296
158583,45.763051,4.827904,1,0.0,male,283,247
127838,-20.461555,-54.612179,0,0.0,male,574,293
60771,39.92728,-86.16015,0,0.0,female,244,133
60778,36.159946,-86.777963,0,0.0,male,226,162
132508,30.211792,-97.756671,0,0.0,male,502,268
177700,37.558629,126.802869,0,0.0,male,249,283
222161,18.404089,-66.050234,14,0.3846153846153846,male,629,385
45332,-29.904921,-51.176546,0,0.0,male,603,562
158538,40.830936,-74.207432,3,0.0,female,200,64
15346,-25.435385,-49.316331,0,0.0,male,456,514
189180,33.476968,-81.971302,0,0.0,female,2002,1106
178816,3.103085,101.643877,0,0.0,female,282,369
242891,13.741824,100.626193,0,0.0,female,175,97
47993,45.503196,12.634429,0,0.0,female,7,9
101634,-31.961356,115.843855,0,0.0,male,919,1119
252064,12.991386,77.57118,0,0.0,male,1345,654
69935,28.760342,-81.363459,0,0.0,female,58,41
69935,28.760342,-81.363459,0,0.0,female,58,41
176705,53.57968,9.959058,0,0.0,male,85,51
255629,40.45388,-74.400201,0,0.0,male,1158,1178
247279,37.7452,-97.247154,0,0.0,male,197,305
201237,44.065788,-123.07683,0,0.0,female,551,716
84848,6.223582,-75.565338,14,0.2747252747252747,male,275,89
110950,53.423829,-7.936034,0,0.0,male,267,234
30033,11.232265,-74.199793,0,0.0,male,181,43
23212,32.638722,-117.049174,0,0.0,male,99,170
209887,34.496198,-93.07477,0,0.0,male,626,63
191279,46.727407,-117.012892,0,0.0,female,92,56
240659,29.887076,-97.93704,0,0.0,female,349,954
70475,46.049399,14.486898,0,0.0,female,598,340
172785,6.197558,-75.558643,0,0.0,male,104,43
64380,-30.058467,-51.175035,0,0.0,female,400,192
44741,-26.30386,-48.848927,0,0.0,male,644,259
265611,-26.30386,-48.848927,0,0.0,male,50,9
175223,44.48655,-87.935702,0,0.0,male,905,424
38199,35.660138,139.729968,0,0.0,female,128,57
41383,-22.804268,-43.207136,0,0.0,male,26,23
238440,60.169909,24.939222,0,0.0,female,161,108
63833,-23.623028,-46.6986,0,0.0,male,197,217
112132,42.091979,-88.287277,0,0.0,female,89,81
165073,19.344411,-99.19987,0,0.0,male,616,235
201560,-6.218676,106.835818,0,0.0,male,31,40
194533,-6.218676,106.835818,0,0.0,female,752,1202
66483,33.435408,-111.996678,0,0.0,male,381,371
120206,33.880467,-118.309297,0,0.0,male,915,560
145237,34.426265,-119.685701,0,0.0,male,281,171
6038,34.090912,-118.341974,0,0.0,female,58,9
13568,39.598578,2.644002,0,0.0,male,107,363
164143,51.12974,1.321836,0,0.0,male,206,228
37536,51.618003,-3.966376,0,0.0,male,269,1141
186108,52.032884,1.223088,0,0.0,female,186,213
93756,-6.215423,106.807505,0,0.0,female,1526,990
89059,48.856619,2.30494,0,0.0,female,1887,1337
172669,40.727738,-73.985697,0,0.0,male,273,92
57484,32.157921,34.80841,0,0.0,female,831,720
112078,32.678883,-97.128582,0,0.0,male,566,695
147768,39.052868,-84.41828,0,0.0,male,546,146
143792,38.018169,-84.417371,0,0.0,female,699,429
213308,-30.039215,-51.224565,0,0.0,male,10334,10161
13910,39.472241,-0.345589,0,0.0,male,793,2587
22199,39.708668,-104.942002,19,0.239766081871345,male,394,653
102117,51.911539,8.841261,0,0.0,male,2375,4732
249796,-22.921339,-43.176545,0,0.0,female,243,61
42572,38.046602,23.765213,0,0.0,male,256,291
5704,40.434029,-3.689458,0,0.0,male,0,6
188741,36.052413,-115.18326,0,0.0,male,162,83
232520,38.009043,-78.464543,0,0.0,male,324,983
4339,39.898637,116.480694,0,0.0,male,1536,5024
25214,-38.268743,-57.840283,0,0.0,female,124,66
162343,43.153869,-77.621246,0,0.0,female,625,431
128289,53.807975,-3.048363,0,0.0,male,474,179
192127,33.637786,-112.229475,0,0.0,male,244,307
166222,55.943889,-3.3601,0,0.0,male,283,109
243315,33.753249,-118.307927,0,0.0,male,175,117
137523,33.748643,-84.39105,0,0.0,female,194,183
73813,49.880892,-119.440416,0,0.0,male,226,230
133119,40.735592,-73.988693,0,0.0,male,9,9
47395,40.735592,-73.988693,0,0.0,male,219,41
241522,53.379986,-1.468537,0,0.0,male,312,57
110124,-6.17663,106.830776,0,0.0,male,581,561
263789,44.886261,-85.528355,0,0.0,female,816,2792
11886,47.677142,-122.095135,4,0.5,male,929,1063
56304,47.644741,-122.127094,0,0.0,male,438,254
62299,42.02942,-93.648652,0,0.0,male,71,33
249207,30.47976,-81.638438,0,0.0,male,56,44
137964,36.144096,-115.212958,0,0.0,female,1160,487
36226,-23.595627,-46.687495,0,0.0,female,328,98
142538,33.598035,-112.06707,0,0.0,female,16,56
39454,38.467228,-77.455914,2,0.0,male,97,84
161206,53.644998,-1.779437,0,0.0,male,541,423
157770,41.53486,-71.292086,0,0.0,female,1897,1503
130796,44.947785,-93.29763,0,0.0,male,349,169
194019,-12.088884,-77.034802,0,0.0,male,199,340
17886,29.753029,-95.353454,0,0.0,male,293,530
48789,25.790497,-80.14205,0,0.0,male,14,61
121934,31.315698,121.392188,0,0.0,male,588,724
248127,26.119889,-80.259784,0,0.0,male,151,195
56186,34.10523,-117.625575,0,0.0,male,264,297
189741,-6.891545,107.614356,0,0.0,female,337,146
91992,-19.262816,146.813811,0,0.0,male,709,960
14288,29.893928,121.517666,0,0.0,male,717,792
92839,53.7126,7.15099,0,0.0,female,232,298
162262,50.841218,5.702312,0,0.0,male,1508,4522
80315,-32.04948,115.838385,0,0.0,male,890,786
63170,-23.540501,-46.484313,0,0.0,male,238,180
141818,48.905838,2.300095,57,0.0482456140350877,female,96,87
13478,36.250641,138.970571,1,0.0,female,217,279
188591,28.86187,-96.99719,0,0.0,male,3207,5190
14652,35.400614,139.534202,7,0.0476190476190476,male,119,162
215704,-8.167678,-34.918903,0,0.0,male,2000,965
49849,40.035192,-105.25655,0,0.0,male,499,534
36089,28.527772,77.217278,0,0.0,male,302,428
3528,19.407507,-99.18148,0,0.0,female,222,232
936,52.626551,1.307459,0,0.0,male,0,1
54883,-34.596611,-58.401178,12,0.2878787878787879,male,217,260
253183,-33.390963,-70.546715,0,0.0,female,54,11
24927,52.128763,4.663667,0,0.0,male,652,732
27963,36.063691,-115.25199,0,0.0,male,1096,1149
24589,-19.955062,-43.920615,26,0.3569230769230769,female,191,69
183769,54.581618,-1.177358,0,0.0,male,220,24886
182615,34.072378,-118.366324,3,0.3333333333333333,male,639,1189
238788,26.719372,-80.088229,0,0.0,male,154,135
34596,35.658157,139.699359,0,0.0,male,729,329
186768,32.906511,-83.6867,0,0.0,male,115,97
229195,-23.545439,-46.573387,0,0.0,male,124,56
201956,-15.827633,-47.906069,0,0.0,male,384,435
33820,33.995715,-117.905703,0,0.0,male,44,20
10775,35.663921,139.698061,0,0.0,female,1952,1295
25622,35.140743,136.906101,0,0.0,male,277,277
33982,35.669965,139.768974,0,0.0,male,2107,2205
80677,25.622026,-100.287666,0,0.0,female,166,2801
7741,40.767121,-73.921283,0,0.0,male,369,288
215488,39.800691,-89.649332,0,0.0,female,247,778
36088,35.68137,139.766457,0,0.0,male,200,141
113895,54.171039,-2.459081,13,0.0384615384615384,male,213,98
199169,53.270127,-7.4919,0,0.0,female,109,129
264667,1.361619,103.991539,0,0.0,female,90,106
162641,51.531392,-0.135437,0,0.0,male,44,12
22822,45.459688,9.181983,0,0.0,male,280,558
10314,35.699756,139.770767,0,0.0,male,260,108
16593,37.405851,-5.998547,0,0.0,male,5,5
14213,45.803495,15.993562,0,0.0,female,674,399
43806,38.374823,-0.507396,0,0.0,male,648,1396
265409,52.528441,13.457351,0,0.0,male,139,90
92203,-7.808793,110.369339,0,0.0,female,648,456
160321,44.238704,-76.505527,0,0.0,female,379,290
152297,34.113262,-80.881846,0,0.0,female,90,80
5540,39.236727,-84.347945,0,0.0,female,224,275
43376,41.38585,2.16965,0,0.0,female,224,221
234524,33.683267,-84.493875,0,0.0,female,202,291
136698,42.614317,-82.838588,0,0.0,female,380,121
83031,39.146899,-84.427234,2,1.0,male,109,37
72812,19.295784,-99.125509,13,0.0897435897435897,male,1307,1691
39334,40.551404,-3.648816,0,0.0,female,226,101
24267,-15.824867,-47.874338,0,0.0,male,265,268
110281,35.351198,-80.617359,0,0.0,male,301,444
153602,33.520179,-101.946191,0,0.0,male,298,258
13136,41.651963,-0.879308,0,0.0,male,142,50
245242,43.398515,-80.446041,0,0.0,male,827,833
255305,-29.769052,-51.145842,0,0.0,male,481,258
246735,38.293035,27.148333,0,0.0,male,504,483
1868,40.597983,-77.573484,0,0.0,male,225,117
237459,52.680649,-2.452119,0,0.0,male,653,744
31,34.063319,-118.353691,0,0.0,male,341,261
110142,13.679389,-89.248123,0,0.0,male,218,171
24155,43.614761,-116.201867,0,0.0,female,63,245
218147,-30.034686,-51.222048,0,0.0,male,81,185
236518,43.084373,-77.631969,0,0.0,male,57,76
4652,30.675663,-88.141779,9,0.0555555555555555,male,2001,1560
62018,30.460556,-90.955239,0,0.0,male,157,144
15065,19.519114,-99.251773,0,0.0,male,206,88
43319,42.026353,-88.080293,0,0.0,male,111,65
207071,38.998697,-76.931809,0,0.0,male,364,132
243906,-25.438621,-49.27971,0,0.0,male,744,365
24027,43.360494,-5.858098,0,0.0,male,452,3486
29264,9.937281,-84.143633,0,0.0,male,14,26
80540,26.100996,-80.125152,0,0.0,female,346,138
227448,33.660216,130.357523,0,0.0,male,911,501
24985,-30.049686,-51.228518,0,0.0,male,241,7322
149095,19.357647,-99.180758,26,0.043076923076923,male,239,363
27853,35.714353,139.711016,67,0.0845771144278607,male,695,414
66570,42.036487,-87.799788,0,0.0,male,348,216
17111,33.525649,-117.077915,0,0.0,female,296,59
14085,35.737815,139.65356,34,0.1016042780748663,male,1030,726
45898,35.630024,139.740386,0,0.0,female,1297,1789
10350,35.630024,139.740386,0,0.0,male,5,8
92728,-33.613065,150.81454,0,0.0,male,958,905
43227,38.587513,-90.312666,0,0.0,male,1132,925
10615,35.64707,139.721847,0,0.0,male,93,101
102011,49.31245,8.447757,0,0.0,female,228,138
18477,52.372267,4.888884,0,0.0,male,212,288
8371,37.528413,127.04004,0,0.0,female,191,453
4094,51.210187,3.221503,0,0.0,female,334,99
154021,52.093075,1.317561,0,0.0,female,1034,6732
110473,44.42808,26.104202,0,0.0,male,2471,2515
45957,45.756902,21.221898,0,0.0,male,1826,611
45593,45.504783,12.340307,0,0.0,male,240,77
38913,45.504783,12.340307,0,0.0,male,1996,1850
153003,19.221045,72.977285,0,0.0,male,968,940
4277,33.107432,-96.624155,0,0.0,male,57,20
235355,53.804833,-3.048105,0,0.0,female,613,2340
42281,51.502732,0.004334,0,0.0,female,1230,537
195449,40.208247,-85.396678,0,0.0,male,507,363
231135,46.243338,15.278693,0,0.0,male,150,206
121717,-22.953483,-43.186565,0,0.0,male,1329,629
75619,53.406283,-2.987527,0,0.0,female,566,1722
132664,53.406283,-2.987527,0,0.0,male,1014,808
36832,23.750881,90.39054,0,0.0,male,155,233
113368,9.644143,-82.728394,0,0.0,male,3238,4654
144455,32.080062,-81.093131,0,0.0,male,956,2675
198954,42.715732,-78.830862,0,0.0,male,253,225
175250,38.420616,-75.565124,0,0.0,female,331,292
100575,-30.01898,-51.175475,0,0.0,male,181,88
183944,28.354955,-80.725377,0,0.0,male,359,1698
2154,19.443497,-99.153092,0,0.0,male,1486,1461
35190,33.52247,-88.436576,0,0.0,male,337,329
39831,43.092947,-75.30857,0,0.0,male,728,571
248361,-41.133498,-71.31026,0,0.0,male,141,198
97928,40.73321,-73.574023,0,0.0,female,284,305
186693,40.84851,-73.93368,0,0.0,male,12,514
216658,29.614805,-98.637128,0,0.0,male,423,147
60928,38.610484,-90.203296,0,0.0,male,527,331
121029,19.486387,-99.12958,2,0.0,female,1868,3703
143800,49.12378,-123.184274,0,0.0,male,301,279
44358,40.824623,-73.941347,0,0.0,male,70,204
90229,37.989655,-1.130174,0,0.0,male,515,297
85222,37.718128,-97.41759,0,0.0,male,335,245
115779,56.155106,10.211596,0,0.0,female,899,1697
159602,34.164575,-118.405078,0,0.0,male,196,58
40725,-19.925949,-43.934047,0,0.0,female,243,131
40725,-19.925949,-43.934047,0,0.0,female,246,137
237559,-19.925949,-43.934047,0,0.0,male,2339,15320
15448,41.338472,-71.907665,2,1.0,female,60,21
140416,29.730256,-95.644902,0,0.0,female,277,92
259847,41.087084,-73.459453,0,0.0,male,2342,2382
99678,-23.541781,-46.690271,0,0.0,female,996,874
766,36.090542,-95.889027,0,0.0,male,497,538
6454,25.749968,-80.243412,0,0.0,male,90,64
144068,41.55068,-87.506443,0,0.0,male,487,872
80137,18.95725,-99.237036,0,0.0,male,319,436
66651,46.87825,-96.783983,0,0.0,male,564,828
153413,42.600957,-89.638328,0,0.0,male,1397,1429
143159,33.88764,-117.517805,0,0.0,female,476,397
38861,18.38827,-65.755259,0,0.0,male,71,69
252345,39.76315,-86.157938,0,0.0,female,115,58
20008,41.047479,29.025643,0,0.0,male,1082,736
135642,41.047479,29.025643,0,0.0,female,189,146
212287,41.047479,29.025643,0,0.0,male,212,233
130784,1.383671,103.849854,0,0.0,female,358,288
37159,40.985934,29.057269,0,0.0,male,213,255
170476,41.045951,28.896562,0,0.0,female,174,92
21090,51.968067,4.484417,0,0.0,female,206,361
7066,51.968067,4.484417,0,0.0,male,59,60
119463,13.828188,100.55215,0,0.0,male,4129,5810
151034,51.981667,-0.203637,0,0.0,male,115,146
121417,38.816628,-75.299624,0,0.0,female,279,38
218654,42.39676,-71.249607,0,0.0,female,1334,784
89126,33.822165,-78.674324,0,0.0,male,131,59
7596,19.05966,72.830376,0,0.0,male,247,70
54769,13.73833,100.512362,32,0.0544354838709677,male,847,318
226105,32.459918,-93.827102,0,0.0,female,0,0
17494,32.857449,-97.009506,0,0.0,male,215,215
237949,-23.582547,-46.678231,0,0.0,male,147,121
60054,39.60089,-77.826797,0,0.0,female,172,84
119626,-1.301703,36.825314,0,0.0,male,560,580
132053,32.832073,-83.650203,9,0.0277777777777777,male,65,10
86676,19.331964,-99.192145,0,0.0,male,124,243
4218,19.331964,-99.192145,0,0.0,male,4355,4102
114349,40.633268,-73.581963,0,0.0,male,29,19
168778,42.720382,-88.980063,0,0.0,male,32,128
81316,34.19891,-84.098551,0,0.0,male,317,177
64259,46.728497,-122.979071,0,0.0,male,1714,721
225027,-29.163417,-51.172543,0,0.0,male,585,582
147246,36.081,-79.510378,0,0.0,male,701,738
166066,40.395748,-80.023671,7,0.3809523809523809,female,200,82
206728,28.9152,-81.296132,0,0.0,female,414,476
33430,51.496095,-0.144915,0,0.0,male,1916,1954
75737,42.913054,-85.698295,0,0.0,male,1989,2098
207264,44.047237,-123.128822,0,0.0,female,274,145
120146,42.946494,-87.90194,0,0.0,male,1981,1117
40760,43.813098,-79.398957,0,0.0,female,284,353
125374,38.432375,-78.840621,0,0.0,female,112,221
180012,19.188724,72.858301,0,0.0,male,194,51
146736,26.747838,-81.438872,0,0.0,male,185,451
141888,36.073293,-79.821705,0,0.0,male,376,487
105509,41.926203,-87.658636,0,0.0,male,281,245
245354,39.767092,-86.153616,0,0.0,male,381,40
5737,43.515817,-79.850907,0,0.0,male,131,266
10027,10.600187,-61.339502,0,0.0,male,509,427
10027,10.600187,-61.339502,0,0.0,male,507,419
198579,39.48263,-88.376062,5,0.1,male,272,204
264000,20.585676,-101.213661,0,0.0,male,447,528
116318,29.086608,-110.988092,0,0.0,male,539,448
23045,37.551255,126.940981,10,0.2,male,895,589
196410,1.284864,103.860626,0,0.0,male,59,151
40129,35.753852,139.738358,39,0.1228070175438596,female,2127,2257
201583,3.142787,101.710396,0,0.0,female,407,85
249110,24.491296,54.365399,0,0.0,male,961,418
260334,53.208166,-4.153991,0,0.0,female,221,231
15290,40.315039,-3.725052,0,0.0,male,561,134
3468,34.757761,113.661441,0,0.0,female,554,314
257507,27.338653,-82.464801,0,0.0,male,727,762
42682,33.858706,-84.197124,0,0.0,male,1268,1454
42682,33.858706,-84.197124,0,0.0,male,1318,1535
18772,45.765928,4.861675,0,0.0,male,275,411
211036,27.940631,-82.45537,0,0.0,male,320,408
201382,33.131676,-96.821887,1,0.0,male,204,736
12534,42.147242,-77.048742,17,0.0661764705882353,male,674,431
189932,38.627432,-76.916614,0,0.0,female,1219,342
202377,41.902973,-87.625379,0,0.0,male,522,375
48415,41.902973,-87.625379,0,0.0,male,17,64
42358,18.474826,-69.909332,0,0.0,male,151,1517
42358,18.474826,-69.909332,0,0.0,male,76,191
212471,30.439272,-84.305459,0,0.0,male,1713,1751
74388,49.036095,-122.268037,0,0.0,male,165,78
40885,40.681785,-73.98888,0,0.0,male,167,79
84927,39.832796,-75.378528,0,0.0,female,1999,2875
174704,38.921682,-76.854799,0,0.0,male,931,9660
122868,54.595175,-5.917184,0,0.0,male,303,320
164406,-33.860331,151.201358,0,0.0,male,107,92
222300,39.742421,-75.548342,0,0.0,male,97,105
169942,42.251246,-83.653985,0,0.0,male,435,284
129530,39.800835,-89.657705,0,0.0,male,136,75
227523,40.022258,-75.219011,0,0.0,female,402,347
44390,32.698116,-115.496435,0,0.0,male,84,215
83040,42.878386,-78.873818,0,0.0,male,1389,581
244662,33.575661,-84.371349,0,0.0,male,140,64
172091,41.885197,-87.616881,0,0.0,male,132,128
212906,37.598958,-122.067622,0,0.0,male,39,52
21841,43.572387,-89.775481,0,0.0,male,122,156
100797,35.685666,-105.932544,0,0.0,male,191,294
158088,18.473234,-69.885272,0,0.0,male,456,107
164278,41.003229,-74.360983,0,0.0,male,91,38
257130,34.101926,-118.307476,0,0.0,female,417,217
210099,33.832965,-117.945774,0,0.0,male,183,140
92961,55.94694,-3.205934,0,0.0,male,332,765
116428,39.395031,-76.609136,0,0.0,male,187,105
196235,39.75255,-75.702348,7,0.1904761904761904,female,579,187
124298,45.427597,9.287653,0,0.0,male,90,29
159771,-30.028269,-51.169467,0,0.0,male,428,273
36846,-12.130299,-76.981244,14,0.2417582417582417,female,1161,931
7886,29.986702,-95.338583,0,0.0,male,943,2396
7886,29.986702,-95.338583,0,0.0,male,922,2405
183629,18.078219,-63.061277,0,0.0,male,624,2009
171940,37.53721,-77.437413,0,0.0,male,144,1471
9182,42.96631,-2.873656,13,0.282051282051282,male,1618,1819
207432,29.671767,-95.569491,0,0.0,female,1427,2090
75193,47.377135,8.53871,1,0.0,male,39,20
228728,25.783315,-80.302441,0,0.0,male,298,262
155533,34.026709,-118.469014,0,0.0,male,3256,3442
90122,-33.488082,-70.557107,9,0.1944444444444444,male,44,68
172605,51.372644,-0.100181,0,0.0,male,157,61
93250,-27.665019,-48.544979,0,0.0,female,287,109
262130,-27.665019,-48.544979,0,0.0,male,164,278
97933,26.569382,-80.067252,0,0.0,male,338,368
136434,43.000188,-83.771433,9,0.0555555555555555,male,1050,273
206981,44.495899,-88.060492,14,0.2747252747252747,male,277,102
132601,29.623287,-95.140459,18,0.1045751633986928,male,607,461
63262,53.463523,-2.876621,0,0.0,male,398,591
52673,46.716357,-122.960658,0,0.0,female,189,118
106522,19.436413,-99.202299,0,0.0,female,4808,5386
259883,19.436413,-99.202299,0,0.0,male,147,146
30502,19.436413,-99.202299,0,0.0,male,728,550
185997,40.767482,-73.922598,0,0.0,male,175,180
37978,44.909812,-89.589128,0,0.0,male,462,308
138192,42.31959,-83.041985,2,0.0,female,273,1256
47802,45.448961,9.189523,28,0.3677248677248677,male,296,200
169710,33.858941,-117.786619,0,0.0,male,258,151
215208,41.575139,-83.661406,0,0.0,female,671,707
60947,-34.60041,-58.373971,0,0.0,male,443,334
94228,32.708038,-97.116866,0,0.0,female,223,376
56406,-27.43981,-48.486719,0,0.0,female,1638,879
262183,40.633544,-74.936675,0,0.0,female,165,171
260501,-21.139413,-47.776544,0,0.0,female,396,479
190748,43.702436,-98.017466,0,0.0,female,516,193
185969,40.91808,-89.484852,0,0.0,male,1432,1287
162017,8.59774,-71.13965,0,0.0,female,780,1948
110011,47.676405,-122.354254,0,0.0,male,375,382
204830,52.267949,-113.812456,0,0.0,male,180,203
264318,19.43173,-99.186062,0,0.0,male,207,611
241864,39.758308,-84.111587,0,0.0,female,759,710
19481,25.029962,121.528261,0,0.0,male,502,202
184513,45.428228,12.320062,0,0.0,male,74,133
14812,40.780626,-73.98888,0,0.0,male,487,369
51786,31.435628,130.334749,0,0.0,male,1206,4947
196680,51.16005,-0.178699,0,0.0,male,169,370
164646,48.823871,2.222451,0,0.0,female,66,62
22384,51.487148,-0.11138,0,0.0,male,428,690
213097,39.294471,-94.720666,0,0.0,male,499,572
220549,45.452867,9.179724,0,0.0,male,305,83
181024,41.778167,-87.632879,0,0.0,male,84,32
121157,33.306791,-111.668952,0,0.0,male,175,140
118974,33.367431,-86.790073,0,0.0,female,163,214
151961,53.55298,-2.430639,0,0.0,male,73,9
12928,-12.172484,-77.013516,0,0.0,male,208,279
73054,53.276839,-7.495809,0,0.0,male,1198,1095
137281,44.783429,-89.67221,0,0.0,female,495,159
222188,37.810598,-122.411342,0,0.0,male,576,663
60987,37.810598,-122.411342,0,0.0,female,5249,4831
7647,37.810598,-122.411342,0,0.0,male,340,144
161695,41.943274,-87.766396,0,0.0,male,187,116
215876,41.569077,-93.804034,0,0.0,female,521,452
215876,41.569077,-93.804034,0,0.0,female,578,466
224267,40.884736,-74.214359,0,0.0,male,247,135
137376,38.617413,-90.195661,0,0.0,male,613,1374
84165,58.377884,26.730287,0,0.0,female,263,229
137585,51.532829,-0.474021,0,0.0,male,175,68
73664,51.909897,4.431484,0,0.0,male,1773,1346
10531,40.301131,-111.66476,0,0.0,female,99,51
216355,25.6554,-100.3614,0,0.0,male,885,904
241647,53.134993,-1.200814,0,0.0,male,1695,744
213015,34.098023,-118.32621,4,0.1666666666666666,female,422,366
157998,51.486808,0.281739,0,0.0,male,299,1233
190577,48.080685,-122.174923,0,0.0,male,72,39
104915,40.711186,-74.001296,0,0.0,female,186,133
135753,40.768181,-73.981892,0,0.0,female,1297,421
2218,51.956562,7.635481,0,0.0,male,596,517
204733,21.292922,-157.843432,0,0.0,male,855,501
67884,43.665187,-79.390574,0,0.0,female,157,118
151244,32.890399,-97.037108,0,0.0,male,608,424
66554,32.890399,-97.037108,0,0.0,male,292,243
76596,50.905834,-1.390908,0,0.0,female,122,59
245126,28.194258,-82.503161,0,0.0,male,127,66
127296,45.486944,-75.701766,0,0.0,male,91,73
48616,37.787281,-122.39448,0,0.0,male,595,1665
30739,29.426397,-98.489893,0,0.0,male,435,4844
245235,29.882216,-97.917967,4,0.5,male,437,1739
65511,34.939611,-82.264118,0,0.0,male,1062,595
199027,-12.076839,-77.08175,0,0.0,male,1411,1049
61824,45.598268,-122.505,0,0.0,male,112,54
43967,38.986797,-77.373756,0,0.0,male,468,649
43967,38.986797,-77.373756,0,0.0,male,479,653
71286,34.254405,-119.210589,0,0.0,male,224,455
70852,35.691648,139.706697,0,0.0,male,57,62
143737,50.088945,14.406336,0,0.0,male,573,547
22207,1.296319,103.84861,0,0.0,male,67,22
59468,35.698194,139.580961,0,0.0,female,689,503
155844,53.489996,-2.096892,0,0.0,female,294,96
172206,53.477473,-2.230954,0,0.0,male,1587,1254
