user_id,latitude,longitude,degree,clustering_coefficient,gender,twitter_friend_count,twitter_follower_count,population_density
154595,43.103421,-75.227529,0,0.0,female,352,277,145.99821
8641,41.23869,-75.856488,0,0.0,male,407,129,170.6189
44541,41.23869,-75.856488,0,0.0,male,151,73,170.6189
48479,-33.420213,-70.586836,0,0.0,male,151,98,3493.2048
238881,-23.537471,-46.66973,0,0.0,female,85,58,11146.972
165859,-21.760516,-43.348897,0,0.0,male,142,147,442.77707
193282,40.794821,-73.971579,0,0.0,female,474,769,8311.107
237624,41.833183,12.469525,0,0.0,female,730,1263,2117.9475
166295,37.607408,-77.354778,0,0.0,male,8,18,570.69714
241238,45.055655,7.688566,0,0.0,male,240,96,2435.0337
6031,-23.546792,-46.650439,0,0.0,male,126,720,11146.972
231857,-8.037962,-34.871979,0,0.0,female,546,833,7686.3276
85641,-30.050002,-51.228647,0,0.0,male,248,152,2798.8174
212363,39.285627,-76.611818,0,0.0,male,242,271,1695.3746
43080,39.873845,-75.57633,0,0.0,male,44,42,504.51184
51436,30.18584,-81.626426,0,0.0,male,825,187,629.46783
190809,34.08764,-84.481623,0,0.0,male,191,104,614.84424
147603,51.513601,-0.130187,0,0.0,male,153,113,6242.3315
101756,35.015218,-114.641903,0,0.0,male,667,469,116.87156
65775,10.480343,-66.861355,0,0.0,female,1420,727,2068.0056
144123,10.4996,-66.8995,0,0.0,female,374,399,2068.0056
80251,38.837653,-77.104533,0,0.0,male,1696,1006,2521.1626
90258,39.523779,-76.18269,3,0.0,female,450,675,160.29099
41312,43.46055,-70.491398,0,0.0,male,995,3158,233.01984
19490,58.970106,5.729304,0,0.0,male,34,17,657.0483
141586,8.988742,-79.501437,0,0.0,female,305,82,1449.7888
212725,43.044774,-76.148171,1,0.0,female,136,86,671.3574
181635,41.230711,-80.44778,0,0.0,female,57,51,124.213524
212378,41.554826,-8.410393,0,0.0,female,2525,3404,472.5566
90272,38.423201,-82.267385,1,0.0,male,1150,1189,168.61806
210188,40.276732,-111.727257,0,0.0,male,503,265,398.64658
15091,36.754374,137.028518,0,0.0,male,118,53,556.24274
174488,32.782064,-96.806742,0,0.0,male,397,329,1556.5082
94099,33.87068,-117.924157,0,0.0,female,251,225,2208.135
231322,55.96287,37.405915,0,0.0,female,131,270,4373.543
250447,55.96287,37.405915,0,0.0,female,450,131,4373.543
129567,55.96287,37.405915,0,0.0,male,111,26,4373.543
185789,51.905787,4.621165,0,0.0,male,494,53,1344.2053
15247,35.649109,139.636534,0,0.0,male,237,554,13266.6455
20489,25.044038,121.529432,0,0.0,male,139,421,4751.7134
40949,41.985677,2.811807,0,0.0,male,377,439,388.67792
242838,43.398032,-4.684081,0,0.0,female,181,279,25.088373
61984,39.91813,32.813029,0,0.0,male,1434,1189,2380.682
187129,57.702989,11.962547,0,0.0,male,359,72,1518.9388
111533,13.74716,100.52693,0,0.0,male,15,6,7540.277
216757,-26.133556,28.23113,0,0.0,male,2018,8069,3705.9673
83355,-26.133556,28.23113,0,0.0,male,310,96,3705.9673
46902,41.061966,28.992759,0,0.0,male,12,11,12439.163
136303,24.682271,46.686387,4,0.0,male,305,311,649.8454
230562,53.562268,9.772115,0,0.0,female,1767,528,1511.0715
201527,35.9391,-79.019337,0,0.0,male,986,4241,219.99574
218899,25.890462,-80.162321,0,0.0,female,367,301,3668.4858
191678,44.117208,-69.106147,0,0.0,male,1071,1006,76.75778
29820,-3.736498,-38.496888,0,0.0,male,1071,784,11227.74
180264,45.61833,9.308424,0,0.0,female,517,498,1666.1405
185534,18.466299,-66.093535,0,0.0,female,43,37,1614.4441
166332,50.447243,-104.59435,0,0.0,male,970,1079,433.74478
182538,39.100808,-76.800806,0,0.0,male,296,575,846.5016
169191,33.943871,-83.466927,0,0.0,male,87,11,243.7581
14569,52.499274,13.352394,0,0.0,male,258,178,1680.7681
191235,40.684097,-80.105793,0,0.0,male,492,581,371.37814
121125,43.153791,-86.202822,0,0.0,male,344,192,244.17043
176079,15.26772,73.971039,0,0.0,male,684,317,1300.4159
231213,43.340442,-3.020425,0,0.0,female,130,133,1177.8782
97048,37.346678,-79.232705,0,0.0,male,243,219,214.00378
200364,40.615125,-89.433174,0,0.0,male,1992,1460,103.81453
839,-33.510208,-70.607502,0,0.0,male,1972,1166,4296.189
13092,38.901496,-77.039175,0,0.0,male,363,211,2521.1626
28864,51.044609,-114.092818,0,0.0,female,196,25,1481.505
100291,48.147997,11.73543,0,0.0,male,3213,3315,2465.8276
17227,19.434148,-99.135411,0,0.0,male,1471,1205,11672.902
79255,38.868393,-77.097093,0,0.0,male,219,298,2521.1626
102529,42.756876,-84.610691,0,0.0,male,370,254,126.605606
137363,42.790582,-78.811873,0,0.0,male,116,82,1293.6233
67610,36.128204,-97.064552,0,0.0,male,14,4,100.1154
29223,-6.194955,106.820047,0,0.0,male,837,669,15073.471
99980,42.525405,-71.338571,0,0.0,female,398,291,572.2419
225005,43.152209,-79.268095,3,0.3333333333333333,male,273,231,242.19148
77273,-23.584873,-46.609883,0,0.0,male,356,330,11146.972
180953,39.396369,-76.544768,0,0.0,male,102,24,1695.3746
128481,41.611087,-87.749627,0,0.0,female,3757,19609,1546.3254
3678,43.800186,11.236525,0,0.0,male,205,49,1213.7562
115666,43.926243,-80.091233,0,0.0,male,240,9322,92.354126
152418,34.090493,-117.435576,0,0.0,male,161,571,1320.4677
3242,41.866637,-87.614336,0,0.0,male,32,363,5619.094
33266,32.814528,-96.797018,0,0.0,male,199,220,1556.5082
170580,52.195972,6.006101,0,0.0,female,123,104,370.81573
214185,36.973604,-120.085643,0,0.0,female,459,663,157.69067
255756,34.857344,-92.13,0,0.0,male,2001,1354,212.20941
125940,-15.792078,-47.880832,0,0.0,male,292,180,1160.6403
151001,-21.769494,-43.348253,0,0.0,male,251,467,442.77707
198399,51.464063,-3.272164,0,0.0,male,895,5456,481.98465
164325,32.863678,-96.672001,0,0.0,male,412,323,1441.3527
246378,34.427508,-118.598014,0,0.0,female,148,236,563.7726
110791,42.828035,-86.095139,0,0.0,male,100,80,269.69034
244318,35.683209,139.768898,0,0.0,male,150,90,12806.136
944,-33.622566,-70.798645,0,0.0,male,801,722,1965.5929
71644,36.58125,-79.430151,0,0.0,male,71,20,103.81279
225795,20.780591,-105.530376,0,0.0,male,453,418,127.621216
40871,47.614746,-122.319302,0,0.0,male,645,691,2843.4202
197185,39.330236,-82.10092,0,0.0,male,491,122,89.809586
170320,-23.528242,-46.694172,0,0.0,male,265,88,11146.972
231815,40.961315,29.110004,0,0.0,male,214,123,9384.29
143195,40.973337,29.152474,0,0.0,male,114,2839,9384.29
250645,25.049778,121.52162,0,0.0,male,423,448,4751.7134
91865,41.62056,0.633023,0,0.0,female,180,86,298.36603
95703,50.570441,4.691012,0,0.0,female,1178,1107,396.8096
125763,15.384523,73.83917,0,0.0,male,447,495,1300.4159
115091,43.327367,-8.409315,0,0.0,male,237,409,1272.9512
4484,52.366638,4.651423,0,0.0,male,1871,359,1421.7528
81000,57.728249,11.866401,0,0.0,female,49,14,1518.9388
62853,1.336509,103.965415,0,0.0,male,64,90,7380.025
24030,32.076884,34.81429,0,0.0,male,1534,1302,4093.8198
225168,41.550699,-72.916305,0,0.0,female,148,161,657.1638
224399,-20.16367,-43.953944,0,0.0,female,133,88,107.15412
46150,38.999659,-1.848117,0,0.0,male,729,635,121.71846
4846,30.305361,-97.707243,0,0.0,male,1993,1126,945.9471
2618,46.556626,15.645357,0,0.0,male,981,888,303.66864
102941,44.246867,-76.522508,0,0.0,male,283,439,454.41177
164190,53.745437,-0.345898,1,0.0,female,303,777,311.84323
161747,26.21128,-81.809607,0,0.0,male,765,1016,763.1514
55094,51.472616,-0.489149,0,0.0,male,379,135,2334.9543
245879,31.198829,-81.367135,0,0.0,male,539,480,207.00356
134307,40.154755,-75.221621,0,0.0,female,175,265,1959.6466
161979,51.984919,-0.207094,0,0.0,female,53,47,736.7227
71393,-33.384583,-70.531325,0,0.0,male,4714,8722,3493.2048
131163,35.654994,-105.990957,0,0.0,male,147,48,119.72708
80294,29.339667,47.94013,0,0.0,male,1059,707,3027.912
229924,40.782702,-73.825822,0,0.0,male,496,114,8311.107
35498,39.988366,-0.052249,0,0.0,female,389,294,717.2339
196170,29.941898,-95.330591,0,0.0,male,2248,2877,1509.2952
128379,37.795835,-122.400764,0,0.0,male,348,172,3406.0361
171577,40.151183,-77.115046,0,0.0,female,156,184,179.6502
79522,24.558744,-81.787985,0,0.0,female,260,129,1407.6858
131289,39.528465,-119.808805,0,0.0,male,2874,2878,457.22205
3658,42.339536,-89.028236,0,0.0,male,111,136,373.89795
35806,55.776718,37.581525,0,0.0,male,373,601,9000.089
168318,26.461927,-80.060748,0,0.0,female,343,795,1310.5808
57980,34.913765,-111.853374,0,0.0,male,1111,912,33.36266
258283,30.614968,-86.95958,0,0.0,female,520,422,24.686094
147159,42.961673,-85.66948,0,0.0,male,267,765,714.5728
74847,-25.001826,-53.501894,0,0.0,female,419,298,16.108906
34099,42.070319,-80.041417,0,0.0,female,305,373,629.41235
18451,37.264254,-121.943431,0,0.0,male,266,329,1903.3536
217097,39.622265,-83.61228,0,0.0,male,550,585,15.790047
135244,43.595859,-79.75689,0,0.0,male,270,418,968.65106
21943,43.522904,-96.779178,0,0.0,female,578,676,122.18676
143993,36.322635,-86.569545,0,0.0,male,266,139,302.388
235789,33.267045,-93.222079,0,0.0,female,101,523,21.924473
170238,43.315216,-70.58133,0,0.0,male,300,473,75.15031
103922,40.08509,-76.203947,0,0.0,male,15,6,222.63683
212706,47.124697,-88.576406,0,0.0,female,140,91,50.463337
135675,40.106831,-79.377165,0,0.0,female,2000,840,31.900326
91026,32.945894,-96.69802,0,0.0,female,283,251,1441.3527
98605,37.638597,-77.570301,0,0.0,female,59,74,514.97534
163366,40.962318,29.076237,0,0.0,male,1983,918,9384.29
233979,25.866209,-80.318425,0,0.0,female,378,107,1482.0557
121540,38.910607,-94.672221,0,0.0,male,99,159,764.82135
78817,27.310585,-80.42165,0,0.0,male,57,12,547.31226
138144,33.793456,-116.467822,0,0.0,female,314,338,289.8075
80735,17.987769,-92.939374,0,0.0,female,141,53,675.59033
23732,34.430477,-119.713743,0,0.0,male,107,96,506.14624
53956,38.713641,-122.915391,1,0.0,male,320,162,101.81971
92801,33.379705,-86.807664,0,0.0,male,47,61,538.1384
175481,33.304482,-111.970568,0,0.0,male,450,459,1696.4932
56664,22.595462,120.307341,0,0.0,male,512,280,4162.548
103210,30.242149,-81.379281,0,0.0,male,14,43,155.15886
49705,30.20293,-81.385324,0,0.0,male,2146,2312,155.15886
142261,35.668221,139.750691,0,0.0,female,1370,681,12806.136
32928,47.46805,19.049134,0,0.0,male,165,335,1740.4695
125712,36.537002,-93.27605,0,0.0,male,185,417,71.20246
185278,40.759257,-82.519897,0,0.0,female,378,39,100.51691
131499,60.180879,24.850173,0,0.0,male,1451,464,2320.387
214770,59.950057,30.316751,0,0.0,female,611,93,6352.0864
231376,36.133968,-86.724728,0,0.0,male,448,443,734.68756
126496,30.331835,-98.382843,0,0.0,female,832,262,7.0114474
260761,45.217607,-93.357998,0,0.0,female,127,107,1025.321
52597,55.413969,-1.700656,0,0.0,male,300,398,103.216835
55024,9.531813,100.064217,0,0.0,male,495,750,145.22696
6880,-22.376221,-41.777143,0,0.0,male,342,384,576.00616
171140,50.261645,19.024969,0,0.0,female,118,96,923.1718
7884,41.40631,2.19253,0,0.0,male,125,33,8070.6724
101837,4.945153,114.933702,8,0.2142857142857142,male,364,412,472.62064
56392,55.769681,37.584701,0,0.0,male,495,692,9000.089
68480,41.688832,-72.769478,0,0.0,male,254,189,657.1638
35787,51.230165,4.431268,0,0.0,male,134,31,1300.897
247948,40.827891,-74.102447,6,0.3333333333333333,male,411,439,2876.701
209141,26.370263,-80.106018,0,0.0,male,319,336,1310.5808
5378,47.616541,-122.20401,0,0.0,male,260,811,1107.862
259350,41.028812,28.986592,0,0.0,male,268,222,12439.163
28605,28.451003,-81.464913,10,0.2222222222222222,male,219,418,983.87585
246611,57.539006,25.425161,0,0.0,male,241,48,84.17063
54010,33.993059,-118.414571,0,0.0,male,240,167,3435.0662
138956,48.773602,9.177211,0,0.0,male,423,396,1452.2634
83935,47.076252,15.450844,0,0.0,male,402,221,650.63983
3374,33.450677,-112.26555,0,0.0,male,1810,1827,383.05646
60505,44.900286,-93.422504,0,0.0,female,98,188,1252.6995
196991,37.792102,-122.458287,0,0.0,female,86,101,3406.0361
181881,30.700896,-88.160992,0,0.0,male,295,362,527.02277
100474,39.894914,-75.023642,0,0.0,male,430,910,2209.0303
73514,39.858702,-104.673609,0,0.0,male,1893,1426,34.294933
216302,40.750736,-79.81164,0,0.0,female,812,1278,126.93111
136978,-23.479937,-46.603489,3,1.0,male,1996,1589,4295.1675
119567,48.593186,7.687039,0,0.0,male,1841,1565,589.103
102225,45.121688,-95.043583,0,0.0,female,431,277,50.45987
99034,42.24415,-85.674648,0,0.0,male,161,64,159.24
222700,34.167111,-118.448388,0,0.0,male,65,14,3767.413
201770,55.777394,37.654223,0,0.0,male,185,186,9000.089
227866,-37.830841,144.957055,0,0.0,female,206,506,2101.227
82388,41.990363,-87.669627,0,0.0,male,627,888,5619.094
217283,40.884915,-74.195585,0,0.0,male,380,138,2876.701
231415,19.432439,-99.07608,3,0.0,male,1163,874,11672.902
4907,19.432439,-99.07608,345,0.0065554432086282,male,238,348,11672.902
18441,19.432439,-99.07608,0,0.0,male,1721,480,11672.902
110884,19.432439,-99.07608,0,0.0,female,66,123,11672.902
87349,19.432439,-99.07608,0,0.0,male,678,898,11672.902
188619,45.388288,-75.729208,0,0.0,male,56,38,1427.854
24997,36.174586,-94.155874,5,0.0,male,491,434,370.97028
52692,14.551051,121.026335,0,0.0,male,45,27,13116.516
157519,37.432315,-122.08717,0,0.0,female,554,312,1068.0679
179050,22.886594,-109.909136,0,0.0,male,147,123,1078.4733
126130,44.512487,-88.00132,0,0.0,male,324,80,212.7434
264070,26.195129,-98.25944,0,0.0,male,655,265,1203.9948
179107,40.740932,-74.005353,0,0.0,male,298,200,4588.8335
11986,35.274909,137.012538,0,0.0,male,2303,4711,971.5417
161105,36.126341,-115.167178,0,0.0,female,390,29,2585.0613
144159,57.720135,12.932191,0,0.0,male,2001,1284,191.22305
221226,42.710014,23.32317,0,0.0,female,437,131,1036.3691
228250,42.710014,23.32317,0,0.0,female,968,1009,1036.3691
266244,40.436037,-3.690348,0,0.0,male,35,213,4269.912
130368,30.490378,-81.683307,7,0.2857142857142857,female,143,89,815.3407
2931,30.490378,-81.683307,0,0.0,male,151,136,815.3407
35996,29.66804,-81.661785,0,0.0,female,233,91,67.56991
198541,51.504407,-0.056026,0,0.0,female,291,135,6242.3315
1375,-25.989917,28.130883,0,0.0,male,106,54,2276.637
17713,40.419247,-3.700418,0,0.0,male,90,114,4269.912
1935,45.458936,9.179772,0,0.0,male,1392,1609,2508.649
9448,48.872164,2.333334,0,0.0,male,18,22,11588.534
79915,48.872164,2.333334,0,0.0,female,509,674,11588.534
45117,-19.92433,-43.945838,0,0.0,male,81,38,3567.6638
37489,-6.231987,106.806883,3,0.3333333333333333,male,146,66,15073.471
177823,48.864617,2.286765,0,0.0,male,1091,774,11588.534
115688,43.087288,141.356173,0,0.0,male,281,269,1087.7351
225653,51.893815,4.523063,0,0.0,male,154,243,1344.2053
66830,51.791042,-0.661581,0,0.0,male,1026,2284,439.5731
43348,38.854777,-76.906162,1,0.0,male,266,292,1516.4598
26640,-23.516221,-46.696213,0,0.0,male,1605,220,11146.972
214,-23.569304,-46.661404,0,0.0,male,969,1533,11146.972
188476,-23.627739,-46.645546,0,0.0,male,80,207,11146.972
36672,48.403038,-89.239669,0,0.0,male,812,558,395.66394
76552,20.581789,-100.397358,0,0.0,female,233,92,1769.2565
230700,30.503654,-90.463423,0,0.0,male,384,186,72.198135
62028,41.809174,-72.260395,0,0.0,male,96,89,230.21072
53916,37.598961,-77.62317,0,0.0,male,11,9,514.97534
78500,36.097981,-95.837354,0,0.0,male,338,372,798.00714
199137,16.735814,-92.637231,4,0.5,female,427,318,327.995
110204,38.766014,-77.256082,0,0.0,female,50,27,1179.4406
228400,52.236486,20.998114,0,0.0,male,11657,51493,1357.609
199520,37.402467,-79.180719,0,0.0,male,74,39,214.00378
228232,-23.547484,-46.756611,0,0.0,male,12,15,5188.839
180683,33.986961,-118.218598,0,0.0,male,988,1128,3447.7422
112283,29.974918,-90.19387,0,0.0,female,2,2098,844.5631
182324,33.451568,-111.789898,0,0.0,male,454,2610,1696.4932
182953,42.697133,23.325884,0,0.0,female,818,462,1036.3691
5386,-12.135187,-77.027421,0,0.0,male,235,255,13637.816
212982,40.436557,-79.855799,0,0.0,male,206,474,960.1946
252402,42.235372,-2.088741,0,0.0,male,156,65,33.316593
154322,39.43057,-84.188356,0,0.0,male,237,551,161.19484
23220,39.162002,-84.424014,0,0.0,male,318,223,742.2267
44264,-37.816078,144.960387,0,0.0,female,314,221,2101.227
126548,35.873681,-83.943132,0,0.0,female,333,139,331.82816
132614,19.412374,-99.173428,16,0.0833333333333333,male,69,62,11672.902
109907,40.734502,-73.992119,0,0.0,male,1054,221,11586.367
113569,50.868879,5.834969,0,0.0,male,80,61,640.5017
151186,-26.284883,-48.85516,0,0.0,male,347,173,845.92615
154198,27.386706,-82.470074,0,0.0,male,1480,9982,270.29883
98853,34.725724,135.790565,12,0.4545454545454545,female,1952,1560,1090.9912
93468,45.101881,38.983612,0,0.0,male,941,809,721.0037
966,-31.947351,115.860269,0,0.0,male,1145,974,1166.774
88145,4.177835,73.50979,0,0.0,male,83,58,28973.893
18097,-27.36102,152.969255,0,0.0,male,1479,1331,380.40866
138302,45.403617,9.152284,0,0.0,male,156,170,2508.649
181329,41.662939,-0.888747,0,0.0,male,188,447,667.8025
230687,14.584702,121.067412,0,0.0,male,669,578,13116.516
181560,40.745164,-73.982519,0,0.0,female,352,338,11586.367
167913,49.92871,11.587272,0,0.0,male,277,1154,212.15002
93113,51.517158,-0.140445,0,0.0,female,180,98,6242.3315
219287,48.121184,11.604996,9,0.2222222222222222,male,645,396,2465.8276
49363,25.326013,51.530489,0,0.0,male,219,174,11553.637
249070,40.718477,-74.007812,0,0.0,male,79,13,4588.8335
125404,33.683032,-116.243334,0,0.0,male,163,52,278.51413
86736,33.683032,-116.243334,0,0.0,male,345,801,278.51413
168593,33.683032,-116.243334,0,0.0,male,516,220,278.51413
168943,33.683032,-116.243334,0,0.0,male,293,641,278.51413
257160,53.296485,5.07387,0,0.0,male,530,569,42.073006
181827,19.400283,-99.170734,0,0.0,female,468,140,11672.902
112532,43.771607,11.254188,0,0.0,male,991,645,452.57065
97952,19.104849,72.886771,0,0.0,male,10,8,27004.824
199249,60.978556,25.658295,0,0.0,male,44,43,211.00963
76674,50.576937,-111.896731,0,0.0,female,393,383,41.636417
168798,51.397649,-1.299038,0,0.0,male,2896,2867,193.81184
41720,53.228029,-2.665901,0,0.0,male,800,1682,210.97462
6079,51.69172,5.301284,0,0.0,male,308,530,660.73645
197375,33.624233,-111.889338,14,0.0109890109890109,female,139,412,544.60333
229062,28.568687,77.322568,0,0.0,male,181,146,12425.788
118549,-0.173635,-78.485405,0,0.0,male,397,1172,1357.2952
65845,14.65671,121.069593,1,0.0,male,523,72,13116.516
78767,31.9605,35.903835,0,0.0,female,597,344,2456.9133
232847,48.368691,10.898696,0,0.0,female,609,354,835.9368
178821,45.520843,9.219164,0,0.0,male,144,80,2790.303
136145,-34.618821,-58.377108,0,0.0,female,1909,533,10916.662
42013,45.508994,-73.568509,0,0.0,female,894,444,3127.9712
220013,51.272143,1.089754,0,0.0,female,725,413,682.0684
155641,18.804116,98.96206,0,0.0,male,186,293,482.4013
66772,-33.595141,-70.579442,0,0.0,male,42,32,4296.189
250247,39.253922,-76.645137,0,0.0,male,184,210,1695.3746
57851,53.187326,6.563457,0,0.0,male,574,209,623.3777
252348,4.595247,101.100054,0,0.0,female,1171,232,786.5652
215720,40.404792,-74.125381,0,0.0,male,352,1448,671.77155
165738,46.012268,8.950316,0,0.0,male,512,608,337.08655
153141,55.75732,37.613138,0,0.0,female,246,1008,9000.089
15945,19.103917,72.869976,0,0.0,male,93,523,27004.824
104285,35.858535,-86.445736,0,0.0,male,2001,646,374.05075
34478,17.038732,-96.709428,0,0.0,female,593,409,655.25507
140445,33.990298,-6.837186,0,0.0,female,87,75,1971.6376
121560,33.680961,-116.238484,0,0.0,male,170,320,278.51413
160172,52.053441,-0.771618,0,0.0,male,565,600,640.09717
94081,21.010347,-89.613547,0,0.0,male,1219,1245,393.3424
244229,-8.039879,-34.900764,0,0.0,female,40,33,7686.3276
220874,40.709247,-74.013551,0,0.0,male,921,415,4588.8335
27388,38.30153,-85.557971,0,0.0,male,730,854,386.50784
102350,44.558046,-123.263546,0,0.0,male,931,790,126.944595
66944,28.521278,-81.31196,0,0.0,male,163,166,1452.7242
83769,39.863141,-104.673572,0,0.0,male,650,249,34.294933
143779,32.011151,-97.094454,0,0.0,female,346,427,22.301573
40423,31.206851,121.461974,0,0.0,female,303,109,14433.071
260901,43.162973,-71.471493,0,0.0,male,579,1104,136.7219
29595,44.884398,-93.211784,0,0.0,female,205,152,1244.0652
29396,44.884398,-93.211784,0,0.0,male,258,1687,1244.0652
201248,44.884398,-93.211784,0,0.0,male,546,674,1244.0652
204721,44.884398,-93.211784,0,0.0,male,644,583,1244.0652
109918,44.884398,-93.211784,0,0.0,male,90,30,1244.0652
74484,44.884398,-93.211784,0,0.0,male,218,242,1244.0652
212781,44.884398,-93.211784,0,0.0,male,134,174,1244.0652
19553,35.679513,139.739766,0,0.0,male,43,8,13266.6455
39051,43.140577,-70.948505,0,0.0,male,3259,3584,237.26102
66102,14.587404,121.064562,0,0.0,male,273,148,13116.516
65606,11.566915,104.931461,0,0.0,male,192,325,3707.3406
228283,-37.882195,144.984788,0,0.0,male,18,9,2101.227
234315,42.568538,-83.032611,0,0.0,male,55,68,973.1342
215244,-37.812082,144.970756,0,0.0,female,458,104,2101.227
6904,33.044743,-85.030042,0,0.0,male,565,884,83.99629
159664,26.211961,-98.229733,0,0.0,female,23,14,732.93854
46369,41.475867,2.0971,0,0.0,male,138,66,8070.6724
138780,29.484093,-98.534578,0,0.0,male,1497,2639,1121.2284
8897,42.585084,-87.822691,0,0.0,male,38,35,553.1461
121432,-6.203403,106.884656,0,0.0,female,158,341,15073.471
824,51.441532,-0.187487,0,0.0,male,1628,3929,5494.816
68341,-23.625122,-46.662626,0,0.0,male,269,325,11146.972
57873,40.775988,-4.20874,0,0.0,male,50,45,139.08287
76711,59.968937,30.308666,0,0.0,male,467,1173,6352.0864
249809,56.95113,24.106193,0,0.0,male,828,690,1199.5858
56755,56.95113,24.106193,0,0.0,male,305,489,1199.5858
218482,39.859341,-4.042669,0,0.0,male,51,60,167.24757
13317,-8.121635,-79.035065,0,0.0,female,614,203,3153.8845
161531,52.587896,-2.186069,0,0.0,male,2443,2252,1571.7195
7386,41.656078,-0.881218,0,0.0,male,404,131,667.8025
158070,51.070911,0.041297,0,0.0,male,425,544,209.17964
259714,45.442387,10.993813,0,0.0,male,405,439,668.71075
258216,38.944001,-77.321391,0,0.0,female,516,32,1179.4406
781,53.664613,10.220005,0,0.0,male,327,243,1677.081
185297,30.393615,-82.945101,0,0.0,male,277,370,25.594187
10036,43.856382,18.403934,0,0.0,male,613,236,649.8967
166792,18.251361,-78.361788,0,0.0,female,940,2502,172.52126
44064,46.533112,15.600891,0,0.0,female,508,200,303.66864
181884,53.229076,-0.544859,0,0.0,male,861,380,330.27704
152462,51.897238,-8.475877,50,0.0489795918367346,female,847,1001,538.1601
29507,51.48002,-3.180896,0,0.0,male,332,238,2620.5684
75084,41.079189,29.04783,0,0.0,male,609,1483,4797.33
51064,44.420527,26.095031,0,0.0,female,1011,1158,3277.341
171946,43.023435,-85.633814,0,0.0,male,300,285,229.68398
244739,60.792416,11.074287,0,0.0,female,3752,3772,66.17803
63378,43.440063,-80.516061,0,0.0,male,179,108,355.90118
153739,19.395667,-99.166187,0,0.0,male,66,37,11672.902
148399,-12.051114,-77.034352,0,0.0,female,479,57,13637.816
102020,10.679841,122.954355,0,0.0,female,414,717,2234.5232
1879,43.47281,-88.8256,0,0.0,male,2182,2297,48.159515
234862,33.679899,-116.237201,0,0.0,male,151,86,278.51413
221437,43.0766,-89.399786,0,0.0,male,20,20,683.32355
206102,51.391195,0.53711,0,0.0,female,156,84,1016.57837
126892,52.840872,-1.340738,0,0.0,male,467,336,936.02783
225816,42.00102,-76.538936,0,0.0,male,122,101,28.599993
186137,48.132661,11.661984,0,0.0,female,49,51,2465.8276
157831,52.548769,-0.323598,0,0.0,male,147,100,390.6551
43577,-22.987158,-43.196211,0,0.0,male,668,1893,7637.8296
53841,9.532608,100.067009,0,0.0,male,823,316,145.22696
235640,-23.592934,-46.687675,0,0.0,female,3561,3938,11146.972
70384,41.794661,12.456315,0,0.0,male,345,270,2117.9475
2364,45.439946,10.972154,0,0.0,male,521,513,668.71075
114787,-22.998539,-43.36049,0,0.0,male,107,206,7573.782
5536,47.53005,19.03339,0,0.0,male,219,152,1853.916
168106,25.790337,-80.186861,0,0.0,female,197,107,3668.4858
228910,19.339259,-99.194645,0,0.0,female,69,23,11672.902
33720,27.146332,-80.195954,0,0.0,male,33,59,374.704
216139,-8.032767,-34.870992,0,0.0,female,258,268,7686.3276
148970,40.331468,-74.074248,0,0.0,male,154,84,671.77155
80094,44.476214,26.065031,0,0.0,male,162,45,3277.341
144361,40.698674,-111.809457,0,0.0,female,388,154,1384.3901
3313,40.111237,-74.936327,0,0.0,male,1206,353,1039.6232
95621,34.055676,-118.442185,30,0.3793103448275862,male,374,67,3767.413
17878,24.115089,120.679643,0,0.0,male,1149,827,3712.9585
254248,13.082966,80.274912,0,0.0,female,128,108,12633.705
252403,13.082966,80.274912,0,0.0,male,96,53,12633.705
34913,53.269407,-1.611427,0,0.0,male,35,39,371.58603
3186,25.111121,121.530101,0,0.0,male,455,259,4751.7134
150,51.221346,5.168424,0,0.0,male,750,2491,386.9343
252544,41.005465,39.727578,0,0.0,male,4340,4930,415.97266
25384,51.062476,-0.32976,0,0.0,female,862,1414,295.59656
19207,31.25911,121.574364,0,0.0,male,696,7172,10503.109
142340,-32.343019,115.759192,0,0.0,male,52,50,139.6389
54562,1.322619,103.813698,0,0.0,male,1935,2180,7380.025
169188,53.259777,-1.911667,0,0.0,female,125,12,186.80992
222385,53.952222,-1.111701,0,0.0,female,229,382,522.9392
204120,35.930158,-84.093951,0,0.0,male,110,91,381.00116
12822,35.694393,139.702084,0,0.0,male,86,75,13266.6455
148490,41.644335,-70.98586,0,0.0,female,309,140,487.66177
206753,-29.697802,-52.437315,0,0.0,male,299,138,166.45917
180001,48.876206,2.296738,0,0.0,female,1060,1623,11588.534
118537,55.577471,-5.138469,0,0.0,male,1603,1490,15.234335
97437,51.243598,-2.9456,0,0.0,male,766,679,173.2548
259335,33.24886,-84.289554,0,0.0,female,169,93,69.5703
27007,52.320678,-0.204127,0,0.0,male,1020,614,223.12894
183465,45.032724,7.665934,0,0.0,male,401,524,2435.0337
261758,48.845005,2.349497,0,0.0,male,506,225,11588.534
196466,28.52304,-81.583185,0,0.0,male,285,120,486.3741
106509,42.56215,-87.812971,0,0.0,female,216,96,553.1461
50649,38.886206,-77.0439,0,0.0,male,123,92,2521.1626
39852,51.539668,-0.372684,0,0.0,male,898,659,3216.6846
221214,44.093744,-123.095449,0,0.0,male,730,1023,437.32523
225348,-29.174975,-51.215466,0,0.0,female,334,175,791.2054
111544,36.795818,-76.175014,0,0.0,female,457,371,1332.4918
157763,51.897741,-2.070772,0,0.0,female,50,103,626.2437
